time,bvp
1634886588888,23.79
1634886588903,19.76
1634886588919,14.42
1634886588935,8.76
1634886588950,3.44
1634886588966,-1.13
1634886588982,-4.7
1634886588997,-7.07
1634886589013,-8.04
1634886589028,-7.44
1634886589044,-5.3
1634886589060,-1.79
1634886589075,2.74
1634886589091,7.9
1634886589107,13.3
1634886589122,18.73
1634886589138,23.99
1634886589153,28.77
1634886589169,32.42
1634886589185,33.98
1634886589200,32.54
1634886589216,27.69
1634886589232,19.89
1634886589247,10.56
1634886589263,1.57
1634886589278,-5.36
1634886589294,-9.4
1634886589310,-10.73
1634886589325,-10.36
1634886589341,-9.6
1634886589357,-9.6
1634886589372,-11.16
1634886589388,-14.73
1634886589403,-20.38
1634886589419,-27.64
1634886589435,-35.29
1634886589450,-41.37
1634886589466,-43.64
1634886589482,-40.52
1634886589497,-31.85
1634886589513,-19.32
1634886589528,-6.0
1634886589544,4.72
1634886589560,10.34
1634886589575,10.09
1634886589591,5.08
1634886589607,-2.41
1634886589622,-9.76
1634886589638,-14.86
1634886589653,-16.53
1634886589669,-14.5
1634886589685,-9.15
1634886589700,-1.28
1634886589716,8.13
1634886589732,18.04
1634886589747,27.5
1634886589763,35.81
1634886589778,42.63
1634886589794,47.86
1634886589810,51.29
1634886589825,52.24
1634886589841,49.59
1634886589857,42.23
1634886589872,29.89
1634886589888,13.77
1634886589903,-3.49
1634886589919,-18.65
1634886589935,-29.16
1634886589950,-34.13
1634886589966,-34.54
1634886589982,-32.6
1634886589997,-30.54
1634886590013,-29.72
1634886590028,-30.33
1634886590044,-31.61
1634886590060,-32.41
1634886590075,-31.6
1634886590091,-28.44
1634886590107,-22.72
1634886590122,-14.89
1634886590138,-6.18
1634886590153,1.68
1634886590169,7.01
1634886590185,9.01
1634886590200,8.1
1634886590216,5.87
1634886590232,4.25
1634886590247,4.61
1634886590263,7.14
1634886590278,10.92
1634886590294,14.69
1634886590310,17.63
1634886590325,19.69
1634886590341,21.51
1634886590357,23.74
1634886590372,26.61
1634886590388,29.82
1634886590403,32.89
1634886590419,35.5
1634886590435,37.31
1634886590450,37.77
1634886590466,35.74
1634886590482,29.92
1634886590497,19.63
1634886590513,5.77
1634886590528,-9.09
1634886590544,-21.53
1634886590560,-28.78
1634886590575,-30.09
1634886590591,-27.07
1634886590607,-22.73
1634886590622,-19.91
1634886590638,-19.98
1634886590653,-22.44
1634886590669,-25.58
1634886590685,-27.66
1634886590700,-27.66
1634886590716,-25.62
1634886590732,-22.19
1634886590747,-18.12
1634886590763,-13.87
1634886590778,-9.58
1634886590794,-5.26
1634886590810,-1.05
1634886590825,2.56
1634886590841,4.82
1634886590857,5.02
1634886590872,2.94
1634886590888,-0.95
1634886590903,-5.5
1634886590919,-9.23
1634886590935,-11.01
1634886590950,-10.45
1634886590966,-8.14
1634886590982,-5.25
1634886590997,-3.07
1634886591013,-2.42
1634886591028,-3.46
1634886591044,-5.74
1634886591060,-8.53
1634886591075,-11.06
1634886591091,-12.7
1634886591107,-13.08
1634886591122,-12.12
1634886591138,-10.1
1634886591153,-7.56
1634886591169,-5.31
1634886591185,-4.16
1634886591200,-4.61
1634886591216,-6.72
1634886591232,-10.03
1634886591247,-13.73
1634886591263,-16.99
1634886591278,-19.28
1634886591294,-20.49
1634886591310,-21.05
1634886591325,-21.64
1634886591341,-22.9
1634886591357,-25.22
1634886591372,-28.54
1634886591388,-32.34
1634886591403,-35.71
1634886591419,-37.42
1634886591435,-36.21
1634886591450,-31.11
1634886591466,-21.92
1634886591482,-9.43
1634886591497,4.6
1634886591513,17.83
1634886591528,28.15
1634886591544,34.35
1634886591560,36.37
1634886591575,35.1
1634886591591,31.83
1634886591607,27.62
1634886591622,23.04
1634886591638,18.29
1634886591653,13.5
1634886591669,8.97
1634886591685,5.12
1634886591700,2.16
1634886591716,-0.04
1634886591732,-2.03
1634886591747,-4.39
1634886591763,-7.41
1634886591778,-10.88
1634886591794,-14.25
1634886591810,-16.92
1634886591825,-18.57
1634886591841,-19.34
1634886591857,-19.58
1634886591872,-19.67
1634886591888,-19.69
1634886591903,-19.36
1634886591919,-18.24
1634886591935,-15.88
1634886591950,-12.04
1634886591966,-6.84
1634886591982,-0.59
1634886591997,6.27
1634886592013,13.39
1634886592028,20.55
1634886592044,27.71
1634886592060,34.82
1634886592075,41.73
1634886592091,48.05
1634886592107,53.26
1634886592122,56.85
1634886592138,58.63
1634886592153,58.83
1634886592169,58.04
1634886592185,57.09
1634886592200,56.76
1634886592216,57.6
1634886592232,59.81
1634886592247,63.14
1634886592263,66.8
1634886592278,69.44
1634886592294,69.28
1634886592310,64.65
1634886592325,54.68
1634886592341,39.94
1634886592357,22.6
1634886592372,5.76
1634886592388,-7.62
1634886592403,-15.9
1634886592419,-19.28
1634886592435,-19.42
1634886592450,-18.43
1634886592466,-17.8
1634886592482,-17.98
1634886592497,-18.68
1634886592513,-19.69
1634886592528,-21.52
1634886592544,-25.3
1634886592560,-31.99
1634886592575,-41.37
1634886592591,-51.63
1634886592607,-59.83
1634886592622,-63.16
1634886592638,-60.24
1634886592653,-51.65
1634886592669,-39.73
1634886592685,-27.38
1634886592700,-16.96
1634886592716,-9.56
1634886592732,-5.09
1634886592747,-2.76
1634886592763,-1.73
1634886592778,-1.4
1634886592794,-1.54
1634886592810,-2.09
1634886592825,-2.98
1634886592841,-3.95
1634886592857,-4.61
1634886592872,-4.48
1634886592888,-3.35
1634886592903,-1.4
1634886592919,0.68
1634886592935,1.87
1634886592950,1.25
1634886592966,-1.51
1634886592982,-5.98
1634886592997,-11.2
1634886593013,-16.11
1634886593028,-20.05
1634886593044,-22.77
1634886593060,-24.36
1634886593075,-24.92
1634886593091,-24.35
1634886593107,-22.31
1634886593122,-18.54
1634886593138,-13.22
1634886593153,-7.0
1634886593169,-0.81
1634886593185,4.68
1634886593200,9.35
1634886593216,13.29
1634886593232,16.9
1634886593247,20.63
1634886593263,24.84
1634886593278,29.65
1634886593294,34.91
1634886593310,40.35
1634886593325,45.75
1634886593341,51.0
1634886593357,55.5
1634886593372,58.5
1634886593388,59.46
1634886593403,58.41
1634886593419,55.81
1634886593435,52.29
1634886593450,48.06
1634886593466,42.91
1634886593482,36.25
1634886593497,26.88
1634886593513,14.09
1634886593528,-1.75
1634886593544,-19.07
1634886593560,-36.08
1634886593575,-51.67
1634886593591,-66.07
1634886593607,-80.41
1634886593622,-91.63
1634886593638,-96.42
1634886593653,-92.97
1634886593669,-82.39
1634886593685,-67.64
1634886593700,-51.59
1634886593716,-35.98
1634886593732,-21.76
1634886593747,-9.22
1634886593763,1.83
1634886593778,11.12
1634886593794,18.04
1634886593810,22.22
1634886593825,23.93
1634886593841,23.26
1634886593857,21.8
1634886593872,20.96
1634886593888,21.92
1634886593903,25.44
1634886593919,31.12
1634886593935,37.57
1634886593950,43.28
1634886593966,47.26
1634886593982,49.16
1634886593997,49.09
1634886594013,46.91
1634886594028,42.13
1634886594044,33.78
1634886594060,22.07
1634886594075,7.36
1634886594091,-8.67
1634886594107,-22.94
1634886594122,-32.03
1634886594138,-33.45
1634886594153,-27.15
1634886594169,-15.59
1634886594185,-2.8
1634886594200,7.01
1634886594216,11.0
1634886594232,8.74
1634886594247,2.03
1634886594263,-6.35
1634886594278,-13.9
1634886594294,-19.51
1634886594310,-23.32
1634886594325,-26.06
1634886594341,-28.19
1634886594357,-29.53
1634886594372,-29.05
1634886594388,-25.56
1634886594403,-18.56
1634886594419,-8.64
1634886594435,2.56
1634886594450,13.09
1634886594466,21.51
1634886594482,27.34
1634886594497,30.76
1634886594513,32.23
1634886594528,31.93
1634886594544,29.72
1634886594560,25.38
1634886594575,18.94
1634886594591,10.86
1634886594607,1.79
1634886594622,-7.86
1634886594638,-18.11
1634886594653,-29.31
1634886594669,-41.65
1634886594685,-54.81
1634886594700,-67.68
1634886594716,-78.73
1634886594732,-86.44
1634886594747,-89.83
1634886594763,-88.79
1634886594778,-84.08
1634886594794,-77.08
1634886594810,-69.42
1634886594825,-62.56
1634886594841,-57.51
1634886594857,-54.71
1634886594872,-54.05
1634886594888,-54.99
1634886594903,-56.8
1634886594919,-58.7
1634886594935,-60.08
1634886594950,-60.56
1634886594966,-59.99
1634886594982,-58.48
1634886594997,-56.2
1634886595013,-53.37
1634886595028,-50.2
1634886595044,-46.93
1634886595060,-43.77
1634886595075,-40.98
1634886595091,-38.75
1634886595107,-37.22
1634886595122,-36.28
1634886595138,-35.56
1634886595153,-34.43
1634886595169,-32.18
1634886595185,-28.2
1634886595200,-22.29
1634886595216,-14.69
1634886595232,-6.02
1634886595247,2.92
1634886595263,11.43
1634886595278,19.08
1634886595294,25.78
1634886595310,31.62
1634886595325,36.75
1634886595341,41.28
1634886595357,45.32
1634886595372,49.02
1634886595388,52.66
1634886595403,56.6
1634886595419,61.08
1634886595435,66.09
1634886595450,71.29
1634886595466,76.11
1634886595482,79.89
1634886595497,82.13
1634886595513,82.59
1634886595528,81.33
1634886595544,78.64
1634886595560,74.84
1634886595575,70.21
1634886595591,64.86
1634886595607,58.73
1634886595622,51.68
1634886595638,43.63
1634886595653,34.7
1634886595669,25.25
1634886595685,15.94
1634886595700,7.52
1634886595716,0.65
1634886595732,-4.13
1634886595747,-6.47
1634886595763,-6.09
1634886595778,-2.73
1634886595794,3.73
1634886595810,13.08
1634886595825,24.55
1634886595841,36.73
1634886595857,47.79
1634886595872,56.08
1634886595888,60.71
1634886595903,61.98
1634886595919,61.33
1634886595935,60.69
1634886595950,61.63
1634886595966,64.54
1634886595982,68.3
1634886595997,70.65
1634886596013,69.09
1634886596028,61.94
1634886596044,49.05
1634886596060,32.03
1634886596075,13.62
1634886596091,-3.19
1634886596107,-16.23
1634886596122,-24.86
1634886596138,-30.05
1634886596153,-33.88
1634886596169,-38.6
1634886596185,-45.63
1634886596200,-54.87
1634886596216,-64.73
1634886596232,-72.76
1634886596247,-76.67
1634886596263,-75.39
1634886596278,-69.52
1634886596294,-61.38
1634886596310,-54.29
1634886596325,-51.45
1634886596341,-54.68
1634886596357,-63.4
1634886596372,-74.22
1634886596388,-81.68
1634886596403,-79.99
1634886596419,-65.05
1634886596435,-36.11
1634886596450,3.87
1634886596466,49.52
1634886596482,95.15
1634886596497,136.8
1634886596513,173.23
1634886596528,205.44
1634886596544,235.24
1634886596560,263.55
1634886596575,289.43
1634886596591,310.12
1634886596607,322.26
1634886596622,323.36
1634886596638,312.9
1634886596653,292.62
1634886596669,265.77
1634886596685,235.88
1634886596700,205.79
1634886596716,177.25
1634886596732,151.22
1634886596747,128.51
1634886596763,110.01
1634886596778,96.2
1634886596794,86.5
1634886596810,78.69
1634886596825,69.1
1634886596841,53.76
1634886596857,29.78
1634886596872,-3.63
1634886596888,-45.0
1634886596903,-91.26
1634886596919,-138.46
1634886596935,-182.23
1634886596950,-218.55
1634886596966,-244.54
1634886596982,-259.73
1634886596997,-267.09
1634886597013,-273.27
1634886597028,-286.85
1634886597044,-314.89
1634886597060,-359.35
1634886597075,-414.89
1634886597091,-469.74
1634886597107,-509.48
1634886597122,-522.46
1634886597138,-504.29
1634886597153,-459.23
1634886597169,-398.01
1634886597185,-333.35
1634886597200,-275.4
1634886597216,-229.15
1634886597232,-194.65
1634886597247,-169.19
1634886597263,-149.88
1634886597278,-135.22
1634886597294,-124.78
1634886597310,-117.8
1634886597325,-111.78
1634886597341,-102.47
1634886597357,-85.29
1634886597372,-57.57
1634886597388,-20.08
1634886597403,22.73
1634886597419,64.3
1634886597435,98.32
1634886597450,120.99
1634886597466,132.0
1634886597482,134.06
1634886597497,131.57
1634886597513,128.59
1634886597528,127.42
1634886597544,128.23
1634886597560,129.72
1634886597575,130.24
1634886597591,128.96
1634886597607,126.58
1634886597622,125.07
1634886597638,126.91
1634886597653,133.66
1634886597669,145.04
1634886597685,158.8
1634886597700,171.69
1634886597716,181.09
1634886597732,186.27
1634886597747,188.58
1634886597763,190.59
1634886597778,194.54
1634886597794,201.09
1634886597810,208.88
1634886597825,215.28
1634886597841,217.56
1634886597857,214.06
1634886597872,204.62
1634886597888,190.26
1634886597903,172.41
1634886597919,152.22
1634886597935,130.38
1634886597950,107.39
1634886597966,83.96
1634886597982,61.21
1634886597997,40.55
1634886598013,23.23
1634886598028,10.02
1634886598044,0.8
1634886598060,-5.31
1634886598075,-9.72
1634886598091,-13.81
1634886598107,-18.52
1634886598122,-24.35
1634886598138,-31.48
1634886598153,-39.94
1634886598169,-49.7
1634886598185,-60.5
1634886598200,-71.66
1634886598216,-82.07
1634886598232,-90.61
1634886598247,-96.64
1634886598263,-100.31
1634886598278,-102.55
1634886598294,-104.65
1634886598310,-107.61
1634886598325,-111.65
1634886598341,-116.06
1634886598357,-119.5
1634886598372,-120.6
1634886598388,-118.66
1634886598403,-114.18
1634886598419,-108.81
1634886598435,-104.8
1634886598450,-104.03
1634886598466,-107.12
1634886598482,-113.08
1634886598497,-119.58
1634886598513,-123.66
1634886598528,-122.36
1634886598544,-113.31
1634886598560,-95.23
1634886598575,-68.29
1634886598591,-34.35
1634886598607,3.08
1634886598622,39.41
1634886598638,69.94
1634886598653,91.1
1634886598669,101.49
1634886598685,102.19
1634886598700,96.27
1634886598716,87.63
1634886598732,79.86
1634886598747,75.41
1634886598763,75.3
1634886598778,79.24
1634886598794,85.97
1634886598810,93.47
1634886598825,99.47
1634886598841,101.88
1634886598857,99.27
1634886598872,91.24
1634886598888,78.72
1634886598903,63.96
1634886598919,50.22
1634886598935,41.0
1634886598950,38.91
1634886598966,44.65
1634886598982,56.64
1634886598997,71.48
1634886599013,85.16
1634886599028,94.33
1634886599044,97.14
1634886599060,93.34
1634886599075,83.69
1634886599091,69.3
1634886599107,51.19
1634886599122,30.33
1634886599138,7.98
1634886599153,-14.03
1634886599169,-33.49
1634886599185,-48.27
1634886599200,-57.06
1634886599216,-59.76
1634886599232,-57.51
1634886599247,-52.23
1634886599263,-46.03
1634886599278,-40.55
1634886599294,-36.61
1634886599310,-34.21
1634886599325,-32.76
1634886599341,-31.55
1634886599357,-30.26
1634886599372,-29.21
1634886599388,-29.18
1634886599403,-31.01
1634886599419,-35.0
1634886599435,-40.61
1634886599450,-46.51
1634886599466,-51.07
1634886599482,-52.95
1634886599497,-51.68
1634886599513,-47.7
1634886599528,-42.21
1634886599544,-36.64
1634886599560,-32.15
1634886599575,-29.21
1634886599591,-27.7
1634886599607,-27.03
1634886599622,-26.6
1634886599638,-26.03
1634886599653,-25.25
1634886599669,-24.27
1634886599685,-23.0
1634886599700,-21.14
1634886599716,-18.18
1634886599732,-13.8
1634886599747,-8.02
1634886599763,-1.51
1634886599778,4.63
1634886599794,9.27
1634886599810,11.74
1634886599825,12.06
1634886599841,10.9
1634886599857,9.27
1634886599872,7.98
1634886599888,7.35
1634886599903,7.1
1634886599919,6.67
1634886599935,5.47
1634886599950,3.28
1634886599966,0.19
1634886599982,-3.48
1634886599997,-7.41
1634886600013,-11.38
1634886600028,-15.22
1634886600044,-18.76
1634886600060,-21.8
1634886600075,-24.2
1634886600091,-26.13
1634886600107,-28.01
1634886600122,-30.38
1634886600138,-33.58
1634886600153,-37.63
1634886600169,-42.16
1634886600185,-46.68
1634886600200,-50.89
1634886600216,-54.79
1634886600232,-58.71
1634886600247,-62.9
1634886600263,-67.32
1634886600278,-71.57
1634886600294,-75.08
1634886600310,-77.4
1634886600325,-78.34
1634886600341,-77.95
1634886600357,-76.38
1634886600372,-73.54
1634886600388,-69.18
1634886600403,-62.98
1634886600419,-54.68
1634886600435,-44.27
1634886600450,-32.08
1634886600466,-18.89
1634886600482,-5.82
1634886600497,5.96
1634886600513,15.73
1634886600528,23.59
1634886600544,30.66
1634886600560,38.38
1634886600575,47.96
1634886600591,59.72
1634886600607,72.84
1634886600622,85.9
1634886600638,97.53
1634886600653,106.68
1634886600669,112.57
1634886600685,114.25
1634886600700,110.59
1634886600716,100.9
1634886600732,85.74
1634886600747,67.36
1634886600763,49.19
1634886600778,34.42
1634886600794,24.57
1634886600810,18.83
1634886600825,14.78
1634886600841,10.02
1634886600857,3.51
1634886600872,-3.81
1634886600888,-9.86
1634886600903,-12.78
1634886600919,-11.98
1634886600935,-8.38
1634886600950,-3.64
1634886600966,0.66
1634886600982,3.64
1634886600997,4.81
1634886601013,3.7
1634886601028,-0.47
1634886601044,-8.28
1634886601060,-19.65
1634886601075,-33.15
1634886601091,-46.16
1634886601107,-55.8
1634886601122,-60.02
1634886601138,-58.58
1634886601153,-53.01
1634886601169,-45.95
1634886601185,-39.85
1634886601200,-35.99
1634886601216,-34.25
1634886601232,-33.34
1634886601247,-31.73
1634886601263,-28.41
1634886601278,-23.24
1634886601294,-16.88
1634886601310,-10.45
1634886601325,-5.06
1634886601341,-1.54
1634886601357,-0.07
1634886601372,-0.2
1634886601388,-0.94
1634886601403,-1.06
1634886601419,0.23
1634886601435,3.13
1634886601450,7.04
1634886601466,11.01
1634886601482,14.33
1634886601497,17.07
1634886601513,19.9
1634886601528,23.48
1634886601544,27.74
1634886601560,31.5
1634886601575,33.03
1634886601591,30.86
1634886601607,24.44
1634886601622,14.2
1634886601638,1.16
1634886601653,-13.42
1634886601669,-27.93
1634886601685,-40.13
1634886601700,-47.11
1634886601716,-46.28
1634886601732,-36.5
1634886601747,-19.16
1634886601763,2.08
1634886601778,22.67
1634886601794,39.29
1634886601810,51.02
1634886601825,59.32
1634886601841,66.51
1634886601857,74.09
1634886601872,81.85
1634886601888,88.35
1634886601903,92.12
1634886601919,92.64
1634886601935,90.82
1634886601950,88.3
1634886601966,86.69
1634886601982,87.05
1634886601997,89.73
1634886602013,94.39
1634886602028,100.07
1634886602044,105.25
1634886602060,108.11
1634886602075,107.1
1634886602091,101.44
1634886602107,91.51
1634886602122,78.76
1634886602138,65.09
1634886602153,51.77
1634886602169,38.89
1634886602185,25.12
1634886602200,8.34
1634886602216,-13.2
1634886602232,-39.92
1634886602247,-70.48
1634886602263,-102.17
1634886602278,-131.81
1634886602294,-156.45
1634886602310,-173.76
1634886602325,-182.11
1634886602341,-180.44
1634886602357,-168.6
1634886602372,-147.86
1634886602388,-121.2
1634886602403,-93.26
1634886602419,-69.21
1634886602435,-53.01
1634886602450,-45.79
1634886602466,-45.28
1634886602482,-47.04
1634886602497,-46.43
1634886602513,-40.62
1634886602528,-29.37
1634886602544,-14.47
1634886602560,1.54
1634886602575,16.5
1634886602591,28.8
1634886602607,36.97
1634886602622,39.38
1634886602638,34.57
1634886602653,21.95
1634886602669,2.9
1634886602685,-19.13
1634886602700,-39.44
1634886602716,-53.63
1634886602732,-59.06
1634886602747,-55.57
1634886602763,-45.05
1634886602778,-30.44
1634886602794,-14.79
1634886602810,-0.52
1634886602825,10.81
1634886602841,18.57
1634886602857,23.11
1634886602872,25.44
1634886602888,26.8
1634886602903,28.07
1634886602919,29.49
1634886602935,30.65
1634886602950,31.22
1634886602966,31.52
1634886602982,32.55
1634886602997,35.56
1634886603013,41.34
1634886603028,49.69
1634886603044,59.64
1634886603060,70.32
1634886603075,81.36
1634886603091,92.72
1634886603107,103.63
1634886603122,111.69
1634886603138,113.13
1634886603153,104.51
1634886603169,84.89
1634886603185,57.14
1634886603200,27.03
1634886603216,0.67
1634886603232,-18.43
1634886603247,-30.67
1634886603263,-39.48
1634886603278,-48.76
1634886603294,-60.5
1634886603310,-74.08
1634886603325,-87.2
1634886603341,-97.7
1634886603357,-104.74
1634886603372,-108.88
1634886603388,-110.98
1634886603404,-111.39
1634886603419,-110.01
1634886603435,-106.98
1634886603450,-103.23
1634886603466,-100.02
1634886603482,-97.96
1634886603497,-96.04
1634886603513,-91.71
1634886603529,-82.19
1634886603544,-66.08
1634886603560,-44.51
1634886603575,-20.55
1634886603591,1.99
1634886603607,20.25
1634886603622,33.27
1634886603638,41.59
1634886603654,46.34
1634886603669,48.48
1634886603685,48.72
1634886603700,47.9
1634886603716,47.23
1634886603732,47.85
1634886603747,50.0
1634886603763,52.65
1634886603779,53.9
1634886603794,52.28
1634886603810,47.71
1634886603825,41.73
1634886603841,36.72
1634886603857,34.64
1634886603872,36.11
1634886603888,40.26
1634886603904,45.37
1634886603919,49.56
1634886603935,51.27
1634886603950,49.33
1634886603966,43.0
1634886603982,32.1
1634886603997,17.32
1634886604013,0.38
1634886604029,-16.15
1634886604044,-29.4
1634886604060,-37.03
1634886604075,-37.57
1634886604091,-30.9
1634886604107,-18.23
1634886604122,-1.81
1634886604138,15.49
1634886604154,30.7
1634886604169,41.49
1634886604185,46.58
1634886604200,45.95
1634886604216,40.73
1634886604232,32.9
1634886604247,25.08
1634886604263,19.98
1634886604279,19.7
1634886604294,24.88
1634886604310,34.08
1634886604325,43.82
1634886604341,49.55
1634886604357,47.22
1634886604372,34.71
1634886604388,12.42
1634886604404,-17.15
1634886604419,-50.41
1634886604435,-83.68
1634886604450,-113.93
1634886604466,-139.06
1634886604482,-158.17
1634886604497,-171.34
1634886604513,-179.37
1634886604529,-183.2
1634886604544,-183.57
1634886604560,-180.8
1634886604575,-175.1
1634886604591,-167.04
1634886604607,-157.67
1634886604622,-148.35
1634886604638,-139.85
1634886604654,-131.91
1634886604669,-123.32
1634886604685,-112.63
1634886604700,-99.17
1634886604716,-83.66
1634886604732,-68.05
1634886604747,-54.5
1634886604763,-44.33
1634886604779,-37.35
1634886604794,-32.04
1634886604810,-26.36
1634886604825,-18.78
1634886604841,-8.83
1634886604857,2.94
1634886604872,15.61
1634886604888,28.56
1634886604904,41.76
1634886604919,55.51
1634886604935,69.77
1634886604950,83.58
1634886604966,95.28
1634886604982,103.07
1634886604997,105.94
1634886605013,104.14
1634886605029,99.0
1634886605044,92.15
1634886605060,84.75
1634886605075,77.11
1634886605091,69.1
1634886605107,60.87
1634886605122,53.15
1634886605138,47.16
1634886605154,44.02
1634886605169,44.11
1634886605185,46.95
1634886605200,51.33
1634886605216,55.82
1634886605232,59.22
1634886605247,60.84
1634886605263,60.41
1634886605279,57.89
1634886605294,53.39
1634886605310,47.19
1634886605325,39.94
1634886605341,32.51
1634886605357,25.92
1634886605372,20.99
1634886605388,18.19
1634886605404,17.41
1634886605419,17.98
1634886605435,18.88
1634886605450,18.92
1634886605466,17.42
1634886605482,14.05
1634886605497,8.86
1634886605513,2.29
1634886605529,-4.86
1634886605544,-11.71
1634886605560,-17.59
1634886605575,-22.21
1634886605591,-25.63
1634886605607,-27.57
1634886605622,-28.02
1634886605638,-27.3
1634886605654,-26.01
1634886605669,-24.62
1634886605685,-23.35
1634886605700,-22.16
1634886605716,-20.95
1634886605732,-19.74
1634886605747,-17.98
1634886605763,-15.64
1634886605779,-13.06
1634886605794,-10.32
1634886605810,-6.45
1634886605825,0.57
1634886605841,12.89
1634886605857,31.66
1634886605872,56.33
1634886605888,85.69
1634886605904,117.0
1634886605919,146.69
1634886605935,171.22
1634886605950,188.11
1634886605966,196.12
1634886605982,194.94
1634886605997,184.86
1634886606013,161.4
1634886606029,125.34
1634886606044,83.52
1634886606060,45.84
1634886606075,19.12
1634886606091,4.32
1634886606107,-1.85
1634886606122,-3.93
1634886606138,-5.49
1634886606154,-8.8
1634886606169,-12.15
1634886606185,-13.32
1634886606200,-11.3
1634886606216,-6.8
1634886606232,-1.58
1634886606247,2.47
1634886606263,3.81
1634886606279,1.51
1634886606294,-3.42
1634886606310,-9.29
1634886606325,-14.92
1634886606341,-20.31
1634886606357,-26.64
1634886606372,-35.64
1634886606388,-48.75
1634886606404,-66.61
1634886606419,-88.73
1634886606435,-113.27
1634886606450,-136.97
1634886606466,-156.35
1634886606482,-168.66
1634886606497,-172.53
1634886606513,-168.01
1634886606529,-156.18
1634886606544,-138.8
1634886606560,-117.59
1634886606575,-93.57
1634886606591,-66.51
1634886606607,-35.22
1634886606622,2.05
1634886606638,47.17
1634886606654,101.45
1634886606669,164.77
1634886606685,234.37
1634886606700,304.33
1634886606716,366.15
1634886606732,410.75
1634886606747,431.17
1634886606763,424.94
1634886606779,394.8
1634886606794,347.53
1634886606810,291.1
1634886606825,231.62
1634886606841,171.58
1634886606857,110.0
1634886606872,44.49
1634886606888,-25.91
1634886606904,-98.5
1634886606919,-166.73
1634886606935,-222.25
1634886606950,-258.1
1634886606966,-271.86
1634886606982,-266.71
1634886606997,-250.22
1634886607013,-231.38
1634886607029,-216.98
1634886607044,-209.58
1634886607060,-207.34
1634886607075,-205.72
1634886607091,-199.92
1634886607107,-186.75
1634886607122,-165.85
1634886607138,-139.82
1634886607154,-113.7
1634886607169,-93.91
1634886607185,-86.99
1634886607200,-98.05
1634886607216,-129.29
1634886607232,-178.8
1634886607247,-240.51
1634886607263,-305.0
1634886607279,-361.45
1634886607294,-400.03
1634886607310,-414.06
1634886607325,-401.37
1634886607341,-364.52
1634886607357,-309.55
1634886607372,-244.03
1634886607388,-175.2
1634886607404,-108.5
1634886607419,-47.05
1634886607435,8.01
1634886607450,56.98
1634886607466,100.81
1634886607482,140.76
1634886607497,178.21
1634886607513,214.87
1634886607529,252.89
1634886607544,294.44
1634886607560,340.56
1634886607575,389.55
1634886607591,435.91
1634886607607,470.97
1634886607622,485.84
1634886607638,474.95
1634886607654,438.81
1634886607669,383.95
1634886607685,319.98
1634886607700,254.96
1634886607716,191.85
1634886607732,128.4
1634886607747,60.43
1634886607763,-13.42
1634886607779,-88.08
1634886607794,-152.55
1634886607810,-193.76
1634886607825,-202.03
1634886607841,-174.93
1634886607857,-118.04
1634886607872,-42.35
1634886607888,39.77
1634886607904,117.79
1634886607919,184.45
1634886607935,235.08
1634886607950,266.81
1634886607966,278.73
1634886607982,272.96
1634886607997,255.46
1634886608013,235.06
1634886608029,220.42
1634886608044,216.43
1634886608060,221.99
1634886608075,230.74
1634886608091,234.41
1634886608107,226.65
1634886608122,205.68
1634886608138,174.02
1634886608154,136.26
1634886608169,96.31
1634886608185,55.97
1634886608200,15.23
1634886608216,-26.35
1634886608232,-68.2
1634886608247,-108.71
1634886608263,-146.18
1634886608279,-179.99
1634886608294,-211.31
1634886608310,-242.53
1634886608325,-276.39
1634886608341,-314.94
1634886608357,-359.34
1634886608372,-409.72
1634886608388,-464.87
1634886608404,-521.61
1634886608419,-574.19
1634886608435,-614.91
1634886608450,-635.91
1634886608466,-631.96
1634886608482,-602.55
1634886608497,-552.45
1634886608513,-489.81
1634886608529,-423.26
1634886608544,-359.05
1634886608560,-299.88
1634886608575,-245.61
1634886608591,-195.01
1634886608607,-147.25
1634886608622,-102.24
1634886608638,-60.14
1634886608654,-20.37
1634886608669,18.65
1634886608685,58.97
1634886608700,102.06
1634886608716,148.12
1634886608732,195.95
1634886608747,243.67
1634886608763,290.26
1634886608779,336.5
1634886608794,384.68
1634886608810,436.94
1634886608825,492.79
1634886608841,547.47
1634886608857,592.4
1634886608872,617.72
1634886608888,616.15
1634886608904,585.84
1634886608919,531.07
1634886608935,460.15
1634886608950,382.2
1634886608966,304.82
1634886608982,233.04
1634886608997,169.76
1634886609013,116.38
1634886609029,73.09
1634886609044,38.51
1634886609060,9.35
1634886609075,-18.71
1634886609091,-48.83
1634886609107,-80.37
1634886609122,-108.18
1634886609138,-124.22
1634886609154,-121.8
1634886609169,-99.94
1634886609185,-65.55
1634886609200,-31.79
1634886609216,-13.75
1634886609232,-23.02
1634886609247,-63.76
1634886609263,-131.61
1634886609279,-215.13
1634886609294,-298.81
1634886609310,-366.66
1634886609325,-405.78
1634886609341,-409.52
1634886609357,-379.73
1634886609372,-326.95
1634886609388,-268.29
1634886609404,-223.0
1634886609419,-206.62
1634886609435,-226.58
1634886609450,-280.53
1634886609466,-357.65
1634886609482,-442.31
1634886609497,-518.22
1634886609513,-572.23
1634886609529,-596.67
1634886609544,-590.19
1634886609560,-557.14
1634886609575,-505.68
1634886609591,-445.13
1634886609607,-383.38
1634886609622,-325.59
1634886609638,-273.85
