time,bvp
1648532287861,85.95
1648532287877,83.44
1648532287892,79.27
1648532287908,74.84
1648532287924,71.74
1648532287939,71.06
1648532287955,72.82
1648532287970,75.87
1648532287986,78.46
1648532288002,79.12
1648532288017,77.28
1648532288033,73.46
1648532288049,68.75
1648532288064,63.97
1648532288080,59.22
1648532288095,53.83
1648532288111,47.0
1648532288127,38.53
1648532288142,29.3
1648532288158,21.03
1648532288174,15.58
1648532288189,14.06
1648532288205,16.29
1648532288220,20.89
1648532288236,26.01
1648532288252,30.2
1648532288267,32.82
1648532288283,34.12
1648532288299,34.58
1648532288314,34.24
1648532288330,32.57
1648532288345,28.72
1648532288361,22.35
1648532288377,14.11
1648532288392,5.67
1648532288408,-0.96
1648532288424,-4.48
1648532288439,-4.98
1648532288455,-4.03
1648532288470,-3.97
1648532288486,-7.01
1648532288502,-14.44
1648532288517,-26.44
1648532288533,-42.29
1648532288549,-60.73
1648532288564,-80.06
1648532288580,-98.15
1648532288595,-112.38
1648532288611,-120.21
1648532288627,-119.93
1648532288642,-111.4
1648532288658,-96.43
1648532288674,-78.14
1648532288689,-60.09
1648532288705,-45.11
1648532288720,-34.84
1648532288736,-29.77
1648532288752,-29.77
1648532288767,-34.53
1648532288783,-43.57
1648532288799,-56.12
1648532288814,-70.76
1648532288830,-85.48
1648532288845,-98.03
1648532288861,-106.53
1648532288877,-110.04
1648532288892,-108.71
1648532288908,-103.68
1648532288924,-96.66
1648532288939,-89.5
1648532288955,-83.71
1648532288970,-80.16
1648532288986,-79.0
1648532289002,-79.74
1648532289017,-81.51
1648532289033,-83.32
1648532289049,-84.4
1648532289064,-84.37
1648532289080,-83.19
1648532289095,-81.04
1648532289111,-77.98
1648532289127,-73.89
1648532289142,-68.49
1648532289158,-61.55
1648532289174,-53.23
1648532289189,-44.26
1648532289205,-35.8
1648532289220,-29.05
1648532289236,-24.82
1648532289252,-23.29
1648532289267,-23.9
1648532289283,-25.43
1648532289299,-26.29
1648532289314,-24.88
1648532289330,-19.98
1648532289345,-11.08
1648532289361,1.32
1648532289377,15.82
1648532289392,30.51
1648532289408,43.5
1648532289424,53.61
1648532289439,60.42
1648532289455,64.24
1648532289470,65.56
1648532289486,64.73
1648532289502,61.79
1648532289517,56.67
1648532289533,49.48
1648532289549,40.74
1648532289564,31.25
1648532289580,21.83
1648532289595,13.07
1648532289611,5.21
1648532289627,-1.76
1648532289642,-7.88
1648532289658,-13.02
1648532289674,-16.98
1648532289689,-19.55
1648532289705,-20.86
1648532289720,-21.46
1648532289736,-22.23
1648532289752,-24.15
1648532289767,-27.87
1648532289783,-33.45
1648532289799,-40.24
1648532289814,-47.12
1648532289830,-52.91
1648532289845,-56.83
1648532289861,-58.81
1648532289877,-59.4
1648532289892,-59.5
1648532289908,-59.94
1648532289924,-61.08
1648532289939,-62.77
1648532289955,-64.4
1648532289970,-65.12
1648532289986,-64.13
1648532290002,-60.93
1648532290017,-55.47
1648532290033,-48.06
1648532290049,-39.27
1648532290064,-29.54
1648532290080,-18.93
1648532290095,-6.81
1648532290111,8.15
1648532290127,27.72
1648532290142,53.39
1648532290158,85.48
1648532290174,122.38
1648532290189,160.41
1648532290205,194.5
1648532290220,219.56
1648532290236,232.1
1648532290252,231.29
1648532290267,219.06
1648532290283,199.28
1648532290299,176.14
1648532290314,152.88
1648532290330,131.16
1648532290345,111.28
1648532290361,93.05
1648532290377,76.55
1648532290392,62.39
1648532290408,51.41
1648532290424,44.2
1648532290439,40.62
1648532290455,39.89
1648532290470,40.83
1648532290486,42.37
1648532290502,43.76
1648532290517,44.62
1648532290533,44.59
1648532290549,43.02
1648532290564,38.92
1648532290580,31.16
1648532290595,19.03
1648532290611,2.67
1648532290627,-16.76
1648532290642,-37.17
1648532290658,-55.87
1648532290674,-69.87
1648532290689,-76.22
1648532290705,-72.22
1648532290720,-56.13
1648532290736,-27.72
1648532290752,10.89
1648532290767,55.21
1648532290783,99.14
1648532290799,136.44
1648532290814,162.37
1648532290830,174.71
1648532290845,174.25
1648532290861,164.25
1648532290877,149.56
1648532290892,135.43
1648532290908,126.15
1648532290924,123.89
1648532290939,128.01
1648532290955,135.43
1648532290970,141.91
1648532290986,143.67
1648532291002,138.43
1648532291017,125.47
1648532291033,104.74
1648532291049,76.29
1648532291064,40.28
1648532291080,-2.05
1648532291095,-47.28
1648532291111,-89.74
1648532291127,-122.97
1648532291142,-141.9
1648532291158,-144.73
1648532291174,-133.29
1648532291189,-111.96
1648532291205,-86.08
1648532291220,-60.5
1648532291236,-38.99
1648532291252,-24.16
1648532291267,-17.34
1648532291283,-18.36
1648532291299,-25.46
1648532291314,-35.75
1648532291330,-46.57
1648532291345,-56.66
1648532291361,-66.76
1648532291377,-78.82
1648532291392,-94.32
1648532291408,-112.55
1648532291424,-130.17
1648532291439,-142.39
1648532291455,-145.22
1648532291470,-137.57
1648532291486,-121.91
1648532291502,-103.21
1648532291517,-86.66
1648532291533,-75.71
1648532291549,-71.12
1648532291564,-71.68
1648532291580,-75.64
1648532291595,-81.99
1648532291611,-90.73
1648532291627,-102.19
1648532291642,-116.05
1648532291658,-130.67
1648532291674,-143.46
1648532291689,-151.78
1648532291705,-154.2
1648532291720,-150.99
1648532291736,-144.09
1648532291752,-136.32
1648532291767,-130.41
1648532291783,-128.06
1648532291799,-129.6
1648532291814,-134.13
1648532291830,-140.06
1648532291845,-145.9
1648532291861,-150.78
1648532291877,-154.67
1648532291892,-158.34
1648532291908,-162.84
1648532291924,-168.97
1648532291939,-176.88
1648532291955,-186.05
1648532291970,-195.58
1648532291986,-204.7
1648532292002,-213.14
1648532292017,-220.99
1648532292033,-228.13
1648532292049,-233.65
1648532292064,-235.65
1648532292080,-231.68
1648532292095,-219.72
1648532292111,-198.88
1648532292127,-170.01
1648532292142,-135.37
1648532292158,-97.82
1648532292174,-60.08
1648532292189,-24.39
1648532292205,7.78
1648532292220,35.41
1648532292236,57.75
1648532292252,74.81
1648532292267,87.06
1648532292283,95.69
1648532292299,102.43
1648532292314,109.35
1648532292330,118.11
1648532292345,130.27
1648532292361,146.73
1648532292377,167.55
1648532292392,192.43
1648532292408,220.4
1648532292424,250.01
1648532292439,279.89
1648532292455,309.02
1648532292470,336.25
1648532292486,360.89
1648532292502,382.04
1648532292517,398.3
1648532292533,408.67
1648532292549,412.26
1648532292564,408.54
1648532292580,397.76
1648532292595,380.95
1648532292611,359.15
1648532292627,334.26
1648532292642,308.35
1648532292658,278.76
1648532292674,244.77
1648532292689,207.31
1648532292705,168.63
1648532292720,131.58
1648532292736,102.42
1648532292752,81.79
1648532292767,67.78
1648532292783,57.18
1648532292799,46.31
1648532292814,31.27
1648532292830,9.25
1648532292845,-21.51
1648532292861,-60.91
1648532292877,-105.92
1648532292892,-150.91
1648532292908,-187.7
1648532292924,-208.76
1648532292939,-210.68
1648532292955,-195.56
1648532292970,-170.84
1648532292986,-146.31
1648532293002,-129.9
1648532293017,-124.75
1648532293033,-129.33
1648532293049,-138.7
1648532293064,-147.68
1648532293080,-153.02
1648532293095,-153.23
1648532293111,-147.9
1648532293127,-136.84
1648532293142,-119.99
1648532293158,-98.18
1648532293174,-74.2
1648532293189,-52.01
1648532293205,-35.74
1648532293220,-28.36
1648532293236,-30.4
1648532293252,-39.99
1648532293267,-53.82
1648532293283,-68.46
1648532293299,-81.38
1648532293314,-91.66
1648532293330,-99.49
1648532293345,-105.69
1648532293361,-110.96
1648532293377,-115.17
1648532293392,-117.23
1648532293408,-115.5
1648532293424,-108.46
1648532293439,-95.5
1648532293455,-77.31
1648532293470,-55.6
1648532293486,-32.52
1648532293502,-10.06
1648532293517,10.54
1648532293533,28.86
1648532293549,45.03
1648532293564,59.38
1648532293580,72.19
1648532293595,83.67
1648532293611,94.01
1648532293627,103.52
1648532293642,112.46
1648532293658,120.88
1648532293674,128.51
1648532293689,134.77
1648532293705,139.06
1648532293720,141.08
1648532293736,141.09
1648532293752,139.9
1648532293767,138.7
1648532293783,138.67
1648532293799,140.6
1648532293814,144.54
1648532293830,149.88
1648532293845,155.56
1648532293861,160.44
1648532293877,163.75
1648532293892,165.11
1648532293908,164.47
1648532293924,161.74
1648532293939,156.59
1648532293955,148.42
1648532293970,136.66
1648532293986,121.17
1648532294002,102.59
1648532294017,82.25
1648532294033,61.86
1648532294049,42.92
1648532294064,26.25
1648532294080,11.87
1648532294095,-0.83
1648532294111,-12.66
1648532294127,-24.31
1648532294142,-36.08
1648532294158,-48.07
1648532294174,-60.27
1648532294189,-72.72
1648532294205,-85.31
1648532294220,-97.64
1648532294236,-108.89
1648532294252,-118.08
1648532294267,-124.55
1648532294283,-128.58
1648532294299,-131.5
1648532294314,-135.25
1648532294330,-141.48
1648532294345,-150.8
1648532294361,-162.4
1648532294377,-174.48
1648532294392,-185.12
1648532294408,-193.03
1648532294424,-198.01
1648532294439,-200.62
1648532294455,-201.64
1648532294470,-201.59
1648532294486,-200.63
1648532294502,-198.85
1648532294517,-196.61
1648532294533,-194.69
1648532294549,-193.75
1648532294564,-193.71
1648532294580,-193.02
1648532294595,-188.64
1648532294611,-176.73
1648532294627,-153.98
1648532294642,-119.0
1648532294658,-73.31
1648532294674,-21.2
1648532294689,31.42
1648532294705,78.81
1648532294720,117.08
1648532294736,144.95
1648532294752,163.58
1648532294767,175.38
1648532294783,182.76
1648532294799,187.15
1648532294814,188.77
1648532294830,186.83
1648532294845,180.0
1648532294861,167.0
1648532294877,147.11
1648532294892,120.74
1648532294908,89.58
1648532294924,56.38
1648532294939,24.18
1648532294955,-4.83
1648532294970,-29.94
1648532294986,-52.15
1648532295002,-73.45
1648532295017,-95.86
1648532295033,-120.72
1648532295049,-148.29
1648532295064,-177.87
1648532295080,-207.97
1648532295095,-236.41
1648532295111,-260.38
1648532295127,-276.98
1648532295142,-283.94
1648532295158,-280.62
1648532295174,-268.56
1648532295189,-251.05
1648532295205,-232.04
1648532295220,-214.85
1648532295236,-201.2
1648532295252,-191.09
1648532295267,-183.34
1648532295283,-176.29
1648532295299,-168.46
1648532295314,-158.85
1648532295330,-146.83
1648532295345,-132.23
1648532295361,-115.13
1648532295377,-95.77
1648532295392,-74.47
1648532295408,-51.45
1648532295424,-26.6
1648532295439,0.65
1648532295455,31.24
1648532295470,66.0
1648532295486,104.78
1648532295502,145.81
1648532295517,185.59
1648532295533,219.7
1648532295549,244.1
1648532295564,256.62
1648532295580,257.64
1648532295595,249.76
1648532295611,236.63
1648532295627,221.63
1648532295642,206.87
1648532295658,193.05
1648532295674,179.9
1648532295689,166.8
1648532295705,153.25
1648532295720,138.88
1648532295736,123.51
1648532295752,107.13
1648532295767,90.17
1648532295783,73.77
1648532295799,59.73
1648532295814,49.99
1648532295830,46.0
1648532295845,47.87
1648532295861,54.12
1648532295877,62.06
1648532295892,68.6
1648532295908,71.33
1648532295924,69.29
1648532295939,62.97
1648532295955,53.86
1648532295970,43.72
1648532295986,33.98
1648532296002,25.65
1648532296017,19.36
1648532296033,15.5
1648532296049,14.13
1648532296064,14.77
1648532296080,16.38
1648532296095,17.48
1648532296111,16.7
1648532296127,13.39
1648532296142,7.83
1648532296158,1.1
1648532296174,-5.51
1648532296189,-10.94
1648532296205,-14.63
1648532296220,-16.39
1648532296236,-16.1
1648532296252,-13.6
1648532296267,-8.92
1648532296283,-2.52
1648532296299,4.48
1648532296314,10.47
1648532296330,13.91
1648532296345,13.95
1648532296361,10.93
1648532296377,6.42
1648532296392,2.67
1648532296408,1.87
1648532296424,5.39
1648532296439,13.33
1648532296455,24.56
1648532296470,37.21
1648532296486,49.31
1648532296502,59.37
1648532296517,66.67
1648532296533,71.27
1648532296549,73.64
1648532296564,74.25
1648532296580,73.42
1648532296595,71.22
1648532296611,67.69
1648532296627,62.95
1648532296642,57.27
1648532296658,51.08
1648532296674,44.71
1648532296689,38.39
1648532296705,32.21
1648532296720,26.21
1648532296736,20.49
1648532296752,15.18
1648532296767,10.41
1648532296783,6.15
1648532296799,2.18
1648532296814,-1.85
1648532296830,-6.26
1648532296845,-11.18
1648532296861,-16.57
1648532296877,-22.23
1648532296892,-28.0
1648532296908,-33.83
1648532296924,-39.84
1648532296939,-46.25
1648532296955,-53.32
1648532296970,-61.21
1648532296986,-69.77
1648532297002,-78.46
1648532297017,-86.21
1648532297033,-91.71
1648532297049,-93.76
1648532297064,-91.68
1648532297080,-85.68
1648532297095,-76.69
1648532297111,-66.1
1648532297127,-55.19
1648532297142,-44.82
1648532297158,-35.4
1648532297174,-27.09
1648532297189,-20.01
1648532297205,-14.46
1648532297220,-10.76
1648532297236,-9.11
1648532297252,-9.39
1648532297267,-11.15
1648532297283,-13.73
1648532297299,-16.44
1648532297314,-18.78
1648532297330,-20.51
1648532297345,-21.72
1648532297361,-22.72
1648532297377,-23.89
1648532297392,-25.44
1648532297408,-27.31
1648532297424,-29.17
1648532297439,-30.55
1648532297455,-31.05
1648532297470,-30.62
1648532297486,-29.62
1648532297502,-28.71
1648532297517,-28.7
1648532297533,-30.31
1648532297549,-33.95
1648532297564,-39.53
1648532297580,-46.27
1648532297595,-52.7
1648532297611,-56.9
1648532297627,-56.87
1648532297642,-51.09
1648532297658,-39.01
1648532297674,-21.26
1648532297689,0.52
1648532297705,24.16
1648532297721,47.54
1648532297736,69.03
1648532297752,87.67
1648532297767,103.01
1648532297783,114.84
1648532297799,122.93
1648532297814,127.01
1648532297830,126.96
1648532297846,123.05
1648532297861,116.13
1648532297877,107.48
1648532297892,98.61
1648532297908,90.79
1648532297924,84.71
1648532297939,80.39
1648532297955,77.24
1648532297971,74.31
1648532297986,70.53
1648532298002,65.13
1648532298017,57.94
1648532298033,49.47
1648532298049,40.79
1648532298064,33.0
1648532298080,26.72
1648532298096,21.74
1648532298111,17.21
1648532298127,12.27
1648532298142,6.83
1648532298158,1.84
1648532298174,-1.01
1648532298189,-0.22
1648532298205,4.77
1648532298221,13.47
1648532298236,25.04
1648532298252,39.45
1648532298267,57.99
1648532298283,82.9
1648532298299,115.84
1648532298314,156.22
1648532298330,200.16
1648532298346,240.93
1648532298361,270.91
1648532298377,284.05
1648532298392,277.9
1648532298408,254.24
1648532298424,218.13
1648532298439,176.08
1648532298455,133.98
1648532298471,95.97
1648532298486,63.95
1648532298502,38.3
1648532298517,18.66
1648532298533,4.51
1648532298549,-4.86
1648532298564,-10.74
1648532298580,-15.29
1648532298596,-21.14
1648532298611,-30.53
1648532298627,-44.19
1648532298642,-60.71
1648532298658,-76.89
1648532298674,-88.8
1648532298689,-93.51
1648532298705,-90.34
1648532298721,-81.43
1648532298736,-71.06
1648532298752,-64.23
1648532298767,-65.23
1648532298783,-76.37
1648532298799,-97.48
1648532298814,-126.13
1648532298830,-158.39
1648532298846,-189.9
1648532298861,-216.66
1648532298877,-235.37
1648532298892,-243.42
1648532298908,-238.87
1648532298924,-220.55
1648532298939,-188.6
1648532298955,-145.11
1648532298971,-94.56
1648532298986,-43.33
1648532299002,1.63
1648532299017,34.58
1648532299033,52.42
1648532299049,55.01
1648532299064,44.69
1648532299080,24.97
1648532299096,-0.32
1648532299111,-27.24
1648532299127,-51.61
1648532299142,-69.1
1648532299158,-76.15
1648532299174,-71.12
1648532299189,-55.24
1648532299205,-32.46
1648532299221,-8.18
1648532299236,12.82
1648532299252,27.94
1648532299267,37.34
1648532299283,43.07
1648532299299,47.66
1648532299314,52.9
1648532299330,59.38
1648532299346,66.79
1648532299361,74.33
1648532299377,80.98
1648532299392,85.58
1648532299408,86.87
1648532299424,83.64
1648532299439,75.25
1648532299455,61.94
1648532299471,45.04
1648532299486,26.72
1648532299502,9.55
1648532299517,-4.13
1648532299533,-12.71
1648532299549,-15.66
1648532299564,-13.63
1648532299580,-8.24
1648532299596,-1.68
1648532299611,3.89
1648532299627,6.99
1648532299642,7.38
1648532299658,6.15
1648532299674,5.31
1648532299689,6.88
1648532299705,11.89
1648532299721,19.94
1648532299736,29.37
1648532299752,38.11
1648532299767,44.68
1648532299783,48.76
1648532299799,51.02
1648532299814,52.3
1648532299830,52.59
1648532299846,50.67
1648532299861,44.67
1648532299877,33.17
1648532299892,16.44
1648532299908,-3.13
1648532299924,-21.77
1648532299939,-35.65
1648532299955,-42.43
1648532299971,-42.02
1648532299986,-36.41
1648532300002,-28.84
1648532300017,-22.71
1648532300033,-20.75
1648532300049,-24.64
1648532300064,-34.75
1648532300080,-50.02
1648532300096,-68.02
1648532300111,-85.46
1648532300127,-99.15
1648532300142,-107.19
1648532300158,-109.77
1648532300174,-109.07
1648532300189,-108.14
1648532300205,-109.34
1648532300221,-112.85
1648532300236,-116.47
1648532300252,-116.37
1648532300267,-108.87
1648532300283,-91.94
1648532300299,-65.99
1648532300314,-33.42
1648532300330,2.46
1648532300346,38.64
1648532300361,73.12
1648532300377,104.82
1648532300392,132.95
1648532300408,156.37
1648532300424,173.48
1648532300439,182.95
1648532300455,184.67
1648532300471,180.55
1648532300486,174.21
1648532300502,169.72
1648532300517,169.72
1648532300533,174.1
1648532300549,179.86
1648532300564,182.46
1648532300580,177.75
1648532300596,163.61
1648532300611,140.72
1648532300627,111.96
1648532300642,81.4
1648532300658,52.98
1648532300674,29.66
1648532300689,12.92
1648532300705,2.51
1648532300721,-3.53
1648532300736,-8.62
1648532300752,-16.7
1648532300767,-30.65
1648532300783,-50.61
1648532300799,-73.1
1648532300814,-91.9
1648532300830,-100.62
1648532300846,-95.95
1648532300861,-79.55
1648532300877,-57.79
1648532300892,-38.96
1648532300908,-29.8
1648532300924,-32.77
1648532300939,-45.76
1648532300955,-63.86
1648532300971,-82.05
1648532300986,-97.31
1648532301002,-109.0
1648532301017,-117.88
1648532301033,-124.68
1648532301049,-129.62
1648532301064,-132.63
1648532301080,-134.37
1648532301096,-136.72
1648532301111,-142.23
1648532301127,-153.03
1648532301142,-169.56
1648532301158,-190.0
1648532301174,-210.83
1648532301189,-228.22
1648532301205,-239.54
1648532301221,-244.32
1648532301236,-244.16
1648532301252,-241.82
1648532301267,-239.88
1648532301283,-239.81
1648532301299,-241.65
1648532301314,-244.45
1648532301330,-246.91
1648532301346,-247.82
1648532301361,-246.05
1648532301377,-240.31
1648532301392,-229.0
1648532301408,-210.54
1648532301424,-183.87
1648532301439,-149.21
1648532301455,-108.25
1648532301471,-63.91
1648532301486,-19.69
1648532301502,21.27
1648532301517,56.79
1648532301533,85.8
1648532301549,108.04
1648532301564,123.9
1648532301580,134.06
1648532301596,139.41
1648532301611,141.12
1648532301627,140.54
1648532301642,138.93
1648532301658,137.3
1648532301674,136.14
1648532301689,135.46
1648532301705,134.75
1648532301721,133.28
1648532301736,130.32
1648532301752,125.43
1648532301767,118.62
1648532301783,110.38
1648532301799,101.49
1648532301814,92.8
1648532301830,84.95
1648532301846,78.1
1648532301861,71.96
1648532301877,65.95
1648532301892,59.46
1648532301908,51.95
1648532301924,43.13
1648532301939,32.85
1648532301955,21.11
1648532301971,8.23
1648532301986,-5.01
1648532302002,-17.1
1648532302017,-25.88
1648532302033,-28.86
1648532302049,-24.0
1648532302064,-10.44
1648532302080,11.05
1648532302096,38.03
1648532302111,67.09
1648532302127,94.79
1648532302142,118.53
1648532302158,137.04
1648532302174,150.35
1648532302189,159.24
1648532302205,164.75
1648532302221,167.77
1648532302236,169.03
1648532302252,169.22
1648532302267,169.0
1648532302283,168.9
1648532302299,168.98
1648532302314,168.67
1648532302330,166.9
1648532302346,162.44
1648532302361,154.44
1648532302377,142.76
1648532302392,128.08
1648532302408,111.45
1648532302424,93.94
1648532302439,76.17
1648532302455,58.22
1648532302471,39.67
1648532302486,19.97
1648532302502,-1.37
1648532302517,-24.48
1648532302533,-49.15
1648532302549,-74.8
1648532302564,-100.54
1648532302580,-125.23
1648532302596,-147.61
1648532302611,-166.43
1648532302627,-180.53
1648532302642,-188.94
1648532302658,-190.93
1648532302674,-186.04
1648532302689,-174.22
1648532302705,-155.89
1648532302721,-132.13
1648532302736,-104.64
1648532302752,-75.66
1648532302767,-47.54
1648532302783,-22.44
1648532302799,-1.86
1648532302814,13.4
1648532302830,23.32
1648532302846,28.44
1648532302861,29.67
1648532302877,28.09
1648532302892,24.76
1648532302908,20.61
1648532302924,16.38
1648532302939,12.63
1648532302955,9.73
1648532302971,7.84
1648532302986,6.87
1648532303002,6.47
1648532303017,6.1
1648532303033,5.12
1648532303049,3.13
1648532303064,-0.01
1648532303080,-4.15
1648532303096,-9.0
1648532303111,-14.36
1648532303127,-20.23
1648532303142,-26.73
1648532303158,-33.98
1648532303174,-41.95
1648532303189,-50.43
1648532303205,-59.2
1648532303221,-68.23
1648532303236,-77.81
1648532303252,-88.37
1648532303267,-100.06
1648532303283,-112.21
1648532303299,-123.07
1648532303314,-130.02
1648532303330,-130.39
1648532303346,-122.47
1648532303361,-106.4
1648532303377,-84.37
1648532303392,-60.05
1648532303408,-37.43
1648532303424,-19.62
1648532303439,-8.01
1648532303455,-2.2
1648532303471,-0.46
1648532303486,-0.59
1648532303502,-0.7
1648532303517,0.38
1648532303533,2.93
1648532303549,6.59
1648532303564,10.68
1648532303580,14.7
1648532303596,18.51
1648532303611,22.41
1648532303627,26.61
1648532303642,31.01
1648532303658,34.85
1648532303674,36.88
1648532303689,35.87
1648532303705,31.24
1648532303721,23.48
1648532303736,14.1
1648532303752,5.12
1648532303767,-1.69
1648532303783,-5.48
1648532303799,-6.66
1648532303814,-6.69
1648532303830,-7.85
1648532303846,-12.79
1648532303861,-24.06
1648532303877,-43.24
1648532303892,-69.84
1648532303908,-100.4
1648532303924,-128.58
1648532303939,-146.68
1648532303955,-148.27
1648532303971,-130.9
1648532303986,-97.39
1648532304002,-55.12
1648532304017,-13.31
1648532304033,20.17
1648532304049,41.01
1648532304064,48.93
1648532304080,46.38
1648532304096,36.55
1648532304111,22.08
1648532304127,4.78
1648532304142,-13.87
1648532304158,-32.01
1648532304174,-47.36
1648532304189,-57.65
1648532304205,-61.33
1648532304221,-57.91
1648532304236,-48.06
1648532304252,-33.03
1648532304267,-14.23
1648532304283,6.9
1648532304299,28.97
1648532304314,50.47
1648532304330,69.82
1648532304346,85.81
1648532304361,98.05
1648532304377,107.28
1648532304392,115.43
1648532304408,125.06
1648532304424,138.31
1648532304439,155.78
1648532304455,175.67
1648532304471,194.0
1648532304486,205.8
1648532304502,207.06
1648532304517,196.37
1648532304533,175.67
1648532304549,149.66
1648532304564,124.28
1648532304580,105.11
1648532304596,96.16
1648532304611,99.05
1648532304627,112.81
1648532304642,133.87
1648532304658,156.49
1648532304674,173.67
1648532304689,178.81
1648532304705,167.81
1648532304721,140.65
1648532304736,101.73
1648532304752,58.25
1648532304767,17.54
1648532304783,-15.26
1648532304799,-38.23
1648532304814,-52.19
1648532304830,-59.36
1648532304846,-62.11
1648532304861,-62.27
1648532304877,-61.27
1648532304892,-60.42
1648532304908,-60.92
1648532304924,-63.6
1648532304939,-68.47
1648532304955,-74.57
1648532304971,-80.36
1648532304986,-84.44
1648532305002,-86.06
1648532305017,-85.29
1648532305033,-82.76
1648532305049,-79.3
1648532305064,-75.8
1648532305080,-73.32
1648532305096,-72.82
1648532305111,-74.91
1648532305127,-79.54
1648532305142,-85.94
1648532305158,-93.03
1648532305174,-100.18
1648532305189,-107.6
1648532305205,-116.14
1648532305221,-126.31
1648532305236,-137.17
1648532305252,-145.75
1648532305267,-147.75
1648532305283,-139.27
1648532305299,-118.53
1648532305314,-86.79
1648532305330,-47.68
1648532305346,-5.68
1648532305361,35.49
1648532305377,73.55
1648532305392,107.2
1648532305408,135.3
1648532305424,156.25
1648532305439,168.34
1648532305455,170.75
1648532305471,164.36
1648532305486,151.85
1648532305502,136.7
1648532305517,121.88
1648532305533,108.86
1648532305549,97.47
1648532305564,86.65
1648532305580,75.41
1648532305596,63.59
1648532305611,51.84
1648532305627,41.14
1648532305642,32.2
1648532305658,25.11
1648532305674,19.53
1648532305689,15.02
1648532305705,11.45
1648532305721,9.07
1648532305736,8.3
1648532305752,9.34
1648532305767,12.09
1648532305783,16.2
1648532305799,21.29
1648532305814,27.26
1648532305830,34.14
1648532305846,41.93
1648532305861,50.28
1648532305877,58.51
1648532305892,65.83
1648532305908,71.76
1648532305924,76.26
1648532305939,79.57
1648532305955,81.86
1648532305971,82.9
1648532305986,82.24
1648532306002,79.5
1648532306017,74.8
1648532306033,68.72
1648532306049,61.97
1648532306064,54.9
1648532306080,47.25
1648532306096,38.37
1648532306111,27.64
1648532306127,14.99
1648532306142,0.94
1648532306158,-13.67
1648532306174,-28.19
1648532306189,-42.43
1648532306205,-56.61
1648532306221,-71.08
1648532306236,-86.01
1648532306252,-101.33
1648532306267,-116.74
1648532306283,-131.78
1648532306299,-145.92
1648532306314,-158.54
1648532306330,-169.0
1648532306346,-176.84
1648532306361,-182.05
1648532306377,-185.08
1648532306392,-186.75
1648532306408,-187.83
1648532306424,-188.65
1648532306439,-188.87
1648532306455,-187.81
1648532306471,-184.91
1648532306486,-180.22
1648532306502,-174.47
1648532306517,-168.66
1648532306533,-163.41
1648532306549,-158.43
1648532306564,-152.52
1648532306580,-143.94
1648532306596,-131.2
1648532306611,-113.76
1648532306627,-92.14
1648532306642,-67.81
1648532306658,-42.6
1648532306674,-18.35
1648532306689,3.36
1648532306705,21.17
1648532306721,34.0
1648532306736,41.09
1648532306752,42.38
1648532306767,38.77
1648532306783,32.08
1648532306799,24.72
1648532306814,18.9
1648532306830,16.01
1648532306846,16.22
1648532306861,18.69
1648532306877,22.07
1648532306892,25.17
1648532306908,27.34
1648532306924,28.47
1648532306939,28.79
1648532306955,28.69
1648532306971,28.61
1648532306986,29.1
1648532307002,30.84
1648532307017,34.5
1648532307033,40.46
1648532307049,48.6
1648532307064,58.07
1648532307080,67.48
1648532307096,75.2
1648532307111,79.77
1648532307127,80.42
1648532307142,77.38
1648532307158,71.97
1648532307174,66.37
1648532307189,63.05
1648532307205,64.17
1648532307221,71.03
1648532307236,83.72
1648532307252,101.06
1648532307267,120.81
1648532307283,140.08
1648532307299,155.96
1648532307314,166.08
1648532307330,169.11
1648532307346,165.11
1648532307361,155.41
1648532307377,142.17
1648532307392,127.65
1648532307408,113.6
1648532307424,100.86
1648532307439,89.45
1648532307455,79.01
1648532307471,69.16
1648532307486,59.84
1648532307502,51.3
1648532307517,43.91
1648532307533,37.93
1648532307549,33.22
1648532307564,29.14
1648532307580,24.59
1648532307596,18.37
1648532307611,9.61
1648532307627,-1.92
1648532307642,-15.82
1648532307658,-31.44
1648532307674,-48.48
1648532307689,-67.39
1648532307705,-89.24
1648532307721,-114.96
1648532307736,-144.67
1648532307752,-177.28
1648532307767,-210.84
1648532307783,-243.16
1648532307799,-272.3
1648532307814,-296.62
1648532307830,-314.38
1648532307846,-323.6
1648532307861,-322.26
1648532307877,-309.14
1648532307892,-284.58
1648532307908,-250.6
1648532307924,-210.11
1648532307939,-165.56
1648532307955,-117.86
1648532307971,-66.46
1648532307986,-10.56
1648532308002,49.03
1648532308017,108.75
1648532308033,162.57
1648532308049,203.76
1648532308064,227.4
1648532308080,232.0
1648532308096,219.87
1648532308111,195.79
1648532308127,165.0
1648532308142,131.67
1648532308158,98.61
1648532308174,68.0
1648532308189,42.3
1648532308205,24.38
1648532308221,16.6
1648532308236,19.38
1648532308252,30.3
1648532308267,44.44
1648532308283,55.98
1648532308299,60.24
1648532308314,55.06
1648532308330,41.0
1648532308346,20.36
1648532308361,-4.22
1648532308377,-30.82
1648532308392,-58.41
1648532308408,-86.4
1648532308424,-113.75
1648532308439,-138.53
1648532308455,-157.89
1648532308471,-168.77
1648532308486,-168.69
1648532308502,-156.64
1648532308517,-133.42
1648532308533,-101.59
1648532308549,-64.97
1648532308564,-27.87
1648532308580,5.88
1648532308596,33.56
1648532308611,53.98
1648532308627,67.38
1648532308642,74.97
1648532308658,78.25
1648532308674,78.57
